2025-11-21 22:44:58,059 DEBUG   HandlerThread:3574980 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-139-generic-x86_64-with-glibc2.31', 'python': '3.11.14', 'heartbeatAt': '2025-11-21T14:44:58.048288', 'startedAt': '2025-11-21T14:44:57.937467', 'docker': None, 'cuda': None, 'args': ('--root', '/home/liuxin25/dataset', '--dataset-config-file', 'configs/datasets/caltech-101.yaml', '--num-users', '10', '--factorization', 'sepfpl_hcse', '--rank', '8', '--noise', '0.01', '--seed', '1', '--round', '30', '--wandb-group', 'exp2', '--task-id', '[27/60]'), 'state': 'running', 'program': '/date/liuxin/code/dp-fpl/federated_main.py', 'codePathLocal': 'federated_main.py', 'codePath': 'federated_main.py', 'git': {'remote': 'git@gitee.com:anonymeee/dp-fpl.git', 'commit': 'eb84cd88d731e73418bb049c4f0ad259bb509f31'}, 'email': '1712543411@qq.com', 'root': '/date/liuxin/code/dp-fpl', 'host': 'c224', 'username': 'liuxin25', 'executable': '/date/liuxin/miniconda3/envs/sepfpl/bin/python', 'cpu_count': 32, 'cpu_count_logical': 64, 'cpu_freq': {'current': 2450.532390625, 'min': 800.0, 'max': 3500.0}, 'cpu_freq_per_core': [{'current': 900.0, 'min': 800.0, 'max': 3500.0}, {'current': 3500.0, 'min': 800.0, 'max': 3500.0}, {'current': 3500.0, 'min': 800.0, 'max': 3500.0}, {'current': 1300.0, 'min': 800.0, 'max': 3500.0}, {'current': 800.0, 'min': 800.0, 'max': 3500.0}, {'current': 3500.0, 'min': 800.0, 'max': 3500.0}, {'current': 3500.0, 'min': 800.0, 'max': 3500.0}, {'current': 800.0, 'min': 800.0, 'max': 3500.0}, {'current': 3500.0, 'min': 800.0, 'max': 3500.0}, {'current': 800.0, 'min': 800.0, 'max': 3500.0}, {'current': 3500.0, 'min': 800.0, 'max': 3500.0}, {'current': 3500.0, 'min': 800.0, 'max': 3500.0}, {'current': 3500.0, 'min': 800.0, 'max': 3500.0}, {'current': 900.0, 'min': 800.0, 'max': 3500.0}, {'current': 3500.0, 'min': 800.0, 'max': 3500.0}, {'current': 3500.0, 'min': 800.0, 'max': 3500.0}, {'current': 800.0, 'min': 800.0, 'max': 3500.0}, {'current': 3200.0, 'min': 800.0, 'max': 3500.0}, {'current': 3500.0, 'min': 800.0, 'max': 3500.0}, {'current': 3500.0, 'min': 800.0, 'max': 3500.0}, {'current': 3500.0, 'min': 800.0, 'max': 3500.0}, {'current': 3500.0, 'min': 800.0, 'max': 3500.0}, {'current': 800.0, 'min': 800.0, 'max': 3500.0}, {'current': 3500.0, 'min': 800.0, 'max': 3500.0}, {'current': 800.0, 'min': 800.0, 'max': 3500.0}, {'current': 3500.0, 'min': 800.0, 'max': 3500.0}, {'current': 3500.0, 'min': 800.0, 'max': 3500.0}, {'current': 3500.0, 'min': 800.0, 'max': 3500.0}, {'current': 900.0, 'min': 800.0, 'max': 3500.0}, {'current': 1514.412, 'min': 800.0, 'max': 3500.0}, {'current': 3500.0, 'min': 800.0, 'max': 3500.0}, {'current': 3500.0, 'min': 800.0, 'max': 3500.0}, {'current': 3500.0, 'min': 800.0, 'max': 3500.0}, {'current': 3100.0, 'min': 800.0, 'max': 3500.0}, {'current': 800.0, 'min': 800.0, 'max': 3500.0}, {'current': 800.0, 'min': 800.0, 'max': 3500.0}, {'current': 800.0, 'min': 800.0, 'max': 3500.0}, {'current': 3439.889, 'min': 800.0, 'max': 3500.0}, {'current': 3500.0, 'min': 800.0, 'max': 3500.0}, {'current': 3500.0, 'min': 800.0, 'max': 3500.0}, {'current': 3500.0, 'min': 800.0, 'max': 3500.0}, {'current': 3500.0, 'min': 800.0, 'max': 3500.0}, {'current': 3439.887, 'min': 800.0, 'max': 3500.0}, {'current': 800.0, 'min': 800.0, 'max': 3500.0}, {'current': 3500.0, 'min': 800.0, 'max': 3500.0}, {'current': 800.0, 'min': 800.0, 'max': 3500.0}, {'current': 3500.0, 'min': 800.0, 'max': 3500.0}, {'current': 800.0, 'min': 800.0, 'max': 3500.0}, {'current': 800.0, 'min': 800.0, 'max': 3500.0}, {'current': 2000.0, 'min': 800.0, 'max': 3500.0}, {'current': 800.0, 'min': 800.0, 'max': 3500.0}, {'current': 800.0, 'min': 800.0, 'max': 3500.0}, {'current': 900.0, 'min': 800.0, 'max': 3500.0}, {'current': 3500.0, 'min': 800.0, 'max': 3500.0}, {'current': 800.0, 'min': 800.0, 'max': 3500.0}, {'current': 3439.885, 'min': 800.0, 'max': 3500.0}, {'current': 3500.0, 'min': 800.0, 'max': 3500.0}, {'current': 1900.0, 'min': 800.0, 'max': 3500.0}, {'current': 3500.0, 'min': 800.0, 'max': 3500.0}, {'current': 3500.0, 'min': 800.0, 'max': 3500.0}, {'current': 800.0, 'min': 800.0, 'max': 3500.0}, {'current': 3500.0, 'min': 800.0, 'max': 3500.0}, {'current': 3500.0, 'min': 800.0, 'max': 3500.0}, {'current': 800.0, 'min': 800.0, 'max': 3500.0}], 'disk': {'/': {'total': 1758.8579597473145, 'used': 1668.8638038635254}}, 'gpu': 'NVIDIA A800-SXM4-80GB', 'gpu_count': 2, 'gpu_devices': [{'name': 'NVIDIA A800-SXM4-80GB', 'memory_total': 85899345920}, {'name': 'NVIDIA A800-SXM4-80GB', 'memory_total': 85899345920}], 'memory': {'total': 503.3057746887207}}
2025-11-21 22:44:58,059 INFO    HandlerThread:3574980 [system_monitor.py:probe():224] Finished collecting system info
2025-11-21 22:44:58,059 INFO    HandlerThread:3574980 [system_monitor.py:probe():227] Publishing system info
2025-11-21 22:44:58,059 DEBUG   HandlerThread:3574980 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2025-11-21 22:45:00,131 DEBUG   HandlerThread:3574980 [system_info.py:_save_conda():224] Saving conda packages done
2025-11-21 22:45:00,133 INFO    HandlerThread:3574980 [system_monitor.py:probe():229] Finished publishing system info
2025-11-21 22:45:00,235 DEBUG   HandlerThread:3574980 [handler.py:handle_request():158] handle_request: python_packages
2025-11-21 22:45:01,314 DEBUG   SenderThread:3574980 [sender.py:send():379] send: exit
2025-11-21 22:45:01,315 INFO    SenderThread:3574980 [sender.py:send_exit():586] handling exit code: 1
2025-11-21 22:45:01,315 INFO    SenderThread:3574980 [sender.py:send_exit():588] handling runtime: 3
2025-11-21 22:45:01,315 INFO    SenderThread:3574980 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2025-11-21 22:45:01,315 INFO    SenderThread:3574980 [sender.py:send_exit():594] send defer
2025-11-21 22:45:01,315 DEBUG   HandlerThread:3574980 [handler.py:handle_request():158] handle_request: defer
2025-11-21 22:45:01,315 INFO    HandlerThread:3574980 [handler.py:handle_request_defer():184] handle defer: 0
2025-11-21 22:45:01,315 DEBUG   SenderThread:3574980 [sender.py:send_request():406] send_request: defer
2025-11-21 22:45:01,315 INFO    SenderThread:3574980 [sender.py:send_request_defer():610] handle sender defer: 0
2025-11-21 22:45:01,315 INFO    SenderThread:3574980 [sender.py:transition_state():614] send defer: 1
2025-11-21 22:45:01,315 DEBUG   HandlerThread:3574980 [handler.py:handle_request():158] handle_request: defer
2025-11-21 22:45:01,315 INFO    HandlerThread:3574980 [handler.py:handle_request_defer():184] handle defer: 1
2025-11-21 22:45:01,315 DEBUG   SenderThread:3574980 [sender.py:send_request():406] send_request: defer
2025-11-21 22:45:01,315 INFO    SenderThread:3574980 [sender.py:send_request_defer():610] handle sender defer: 1
2025-11-21 22:45:01,316 INFO    SenderThread:3574980 [sender.py:transition_state():614] send defer: 2
2025-11-21 22:45:01,316 DEBUG   HandlerThread:3574980 [handler.py:handle_request():158] handle_request: defer
2025-11-21 22:45:01,316 INFO    HandlerThread:3574980 [handler.py:handle_request_defer():184] handle defer: 2
2025-11-21 22:45:01,316 DEBUG   SenderThread:3574980 [sender.py:send_request():406] send_request: defer
2025-11-21 22:45:01,316 INFO    SenderThread:3574980 [sender.py:send_request_defer():610] handle sender defer: 2
2025-11-21 22:45:01,316 INFO    SenderThread:3574980 [sender.py:transition_state():614] send defer: 3
2025-11-21 22:45:01,316 DEBUG   HandlerThread:3574980 [handler.py:handle_request():158] handle_request: defer
2025-11-21 22:45:01,316 INFO    HandlerThread:3574980 [handler.py:handle_request_defer():184] handle defer: 3
2025-11-21 22:45:01,316 DEBUG   SenderThread:3574980 [sender.py:send_request():406] send_request: defer
2025-11-21 22:45:01,316 INFO    SenderThread:3574980 [sender.py:send_request_defer():610] handle sender defer: 3
2025-11-21 22:45:01,316 INFO    SenderThread:3574980 [sender.py:transition_state():614] send defer: 4
2025-11-21 22:45:01,316 DEBUG   HandlerThread:3574980 [handler.py:handle_request():158] handle_request: defer
2025-11-21 22:45:01,316 INFO    HandlerThread:3574980 [handler.py:handle_request_defer():184] handle defer: 4
2025-11-21 22:45:01,316 DEBUG   SenderThread:3574980 [sender.py:send_request():406] send_request: defer
2025-11-21 22:45:01,316 INFO    SenderThread:3574980 [sender.py:send_request_defer():610] handle sender defer: 4
2025-11-21 22:45:01,316 INFO    SenderThread:3574980 [sender.py:transition_state():614] send defer: 5
2025-11-21 22:45:01,316 DEBUG   HandlerThread:3574980 [handler.py:handle_request():158] handle_request: defer
2025-11-21 22:45:01,316 INFO    HandlerThread:3574980 [handler.py:handle_request_defer():184] handle defer: 5
2025-11-21 22:45:01,317 DEBUG   SenderThread:3574980 [sender.py:send_request():406] send_request: defer
2025-11-21 22:45:01,317 INFO    SenderThread:3574980 [sender.py:send_request_defer():610] handle sender defer: 5
2025-11-21 22:45:01,317 INFO    SenderThread:3574980 [sender.py:transition_state():614] send defer: 6
2025-11-21 22:45:01,317 DEBUG   HandlerThread:3574980 [handler.py:handle_request():158] handle_request: defer
2025-11-21 22:45:01,317 INFO    HandlerThread:3574980 [handler.py:handle_request_defer():184] handle defer: 6
2025-11-21 22:45:01,317 DEBUG   SenderThread:3574980 [sender.py:send_request():406] send_request: defer
2025-11-21 22:45:01,317 INFO    SenderThread:3574980 [sender.py:send_request_defer():610] handle sender defer: 6
2025-11-21 22:45:01,317 INFO    SenderThread:3574980 [sender.py:transition_state():614] send defer: 7
2025-11-21 22:45:01,317 DEBUG   HandlerThread:3574980 [handler.py:handle_request():158] handle_request: status_report
2025-11-21 22:45:01,317 DEBUG   HandlerThread:3574980 [handler.py:handle_request():158] handle_request: defer
2025-11-21 22:45:01,317 DEBUG   SenderThread:3574980 [sender.py:send_request():406] send_request: status_report
2025-11-21 22:45:01,317 INFO    HandlerThread:3574980 [handler.py:handle_request_defer():184] handle defer: 7
2025-11-21 22:45:01,317 DEBUG   SenderThread:3574980 [sender.py:send_request():406] send_request: defer
2025-11-21 22:45:01,317 INFO    SenderThread:3574980 [sender.py:send_request_defer():610] handle sender defer: 7
2025-11-21 22:45:01,317 INFO    SenderThread:3574980 [sender.py:transition_state():614] send defer: 8
2025-11-21 22:45:01,317 DEBUG   HandlerThread:3574980 [handler.py:handle_request():158] handle_request: defer
2025-11-21 22:45:01,317 INFO    HandlerThread:3574980 [handler.py:handle_request_defer():184] handle defer: 8
2025-11-21 22:45:01,318 DEBUG   SenderThread:3574980 [sender.py:send_request():406] send_request: defer
2025-11-21 22:45:01,318 INFO    SenderThread:3574980 [sender.py:send_request_defer():610] handle sender defer: 8
2025-11-21 22:45:01,318 INFO    SenderThread:3574980 [sender.py:transition_state():614] send defer: 9
2025-11-21 22:45:01,318 DEBUG   HandlerThread:3574980 [handler.py:handle_request():158] handle_request: defer
2025-11-21 22:45:01,318 INFO    HandlerThread:3574980 [handler.py:handle_request_defer():184] handle defer: 9
2025-11-21 22:45:01,318 DEBUG   SenderThread:3574980 [sender.py:send_request():406] send_request: defer
2025-11-21 22:45:01,318 INFO    SenderThread:3574980 [sender.py:send_request_defer():610] handle sender defer: 9
2025-11-21 22:45:01,318 INFO    SenderThread:3574980 [sender.py:transition_state():614] send defer: 10
2025-11-21 22:45:01,318 DEBUG   HandlerThread:3574980 [handler.py:handle_request():158] handle_request: defer
2025-11-21 22:45:01,318 INFO    HandlerThread:3574980 [handler.py:handle_request_defer():184] handle defer: 10
2025-11-21 22:45:01,318 DEBUG   SenderThread:3574980 [sender.py:send_request():406] send_request: defer
2025-11-21 22:45:01,318 INFO    SenderThread:3574980 [sender.py:send_request_defer():610] handle sender defer: 10
2025-11-21 22:45:01,318 INFO    SenderThread:3574980 [sender.py:transition_state():614] send defer: 11
2025-11-21 22:45:01,318 DEBUG   HandlerThread:3574980 [handler.py:handle_request():158] handle_request: defer
2025-11-21 22:45:01,318 INFO    HandlerThread:3574980 [handler.py:handle_request_defer():184] handle defer: 11
2025-11-21 22:45:01,318 DEBUG   SenderThread:3574980 [sender.py:send_request():406] send_request: defer
2025-11-21 22:45:01,318 INFO    SenderThread:3574980 [sender.py:send_request_defer():610] handle sender defer: 11
2025-11-21 22:45:01,318 INFO    SenderThread:3574980 [sender.py:transition_state():614] send defer: 12
2025-11-21 22:45:01,318 DEBUG   HandlerThread:3574980 [handler.py:handle_request():158] handle_request: defer
2025-11-21 22:45:01,319 INFO    HandlerThread:3574980 [handler.py:handle_request_defer():184] handle defer: 12
2025-11-21 22:45:01,319 DEBUG   SenderThread:3574980 [sender.py:send_request():406] send_request: defer
2025-11-21 22:45:01,319 INFO    SenderThread:3574980 [sender.py:send_request_defer():610] handle sender defer: 12
2025-11-21 22:45:01,319 INFO    SenderThread:3574980 [sender.py:transition_state():614] send defer: 13
2025-11-21 22:45:01,319 DEBUG   HandlerThread:3574980 [handler.py:handle_request():158] handle_request: defer
2025-11-21 22:45:01,319 INFO    HandlerThread:3574980 [handler.py:handle_request_defer():184] handle defer: 13
2025-11-21 22:45:01,319 DEBUG   SenderThread:3574980 [sender.py:send_request():406] send_request: defer
2025-11-21 22:45:01,319 INFO    SenderThread:3574980 [sender.py:send_request_defer():610] handle sender defer: 13
2025-11-21 22:45:01,319 INFO    SenderThread:3574980 [sender.py:transition_state():614] send defer: 14
2025-11-21 22:45:01,319 DEBUG   HandlerThread:3574980 [handler.py:handle_request():158] handle_request: defer
2025-11-21 22:45:01,319 INFO    HandlerThread:3574980 [handler.py:handle_request_defer():184] handle defer: 14
2025-11-21 22:45:01,319 DEBUG   SenderThread:3574980 [sender.py:send():379] send: final
2025-11-21 22:45:01,319 DEBUG   SenderThread:3574980 [sender.py:send_request():406] send_request: defer
2025-11-21 22:45:01,319 INFO    SenderThread:3574980 [sender.py:send_request_defer():610] handle sender defer: 14
2025-11-21 22:45:01,320 DEBUG   HandlerThread:3574980 [handler.py:handle_request():158] handle_request: poll_exit
2025-11-21 22:45:01,320 DEBUG   SenderThread:3574980 [sender.py:send_request():406] send_request: poll_exit
2025-11-21 22:45:01,320 DEBUG   HandlerThread:3574980 [handler.py:handle_request():158] handle_request: server_info
2025-11-21 22:45:01,320 DEBUG   SenderThread:3574980 [sender.py:send_request():406] send_request: server_info
2025-11-21 22:45:01,321 DEBUG   HandlerThread:3574980 [handler.py:handle_request():158] handle_request: poll_exit
2025-11-21 22:45:01,321 DEBUG   SenderThread:3574980 [sender.py:send_request():406] send_request: poll_exit
2025-11-21 22:45:01,321 DEBUG   HandlerThread:3574980 [handler.py:handle_request():158] handle_request: get_summary
2025-11-21 22:45:01,322 DEBUG   HandlerThread:3574980 [handler.py:handle_request():158] handle_request: sampled_history
2025-11-21 22:45:01,322 DEBUG   HandlerThread:3574980 [handler.py:handle_request():158] handle_request: internal_messages
2025-11-21 22:45:01,322 INFO    MainThread:3574980 [wandb_run.py:_footer_history_summary_info():4016] rendering history
2025-11-21 22:45:01,322 INFO    MainThread:3574980 [wandb_run.py:_footer_history_summary_info():4048] rendering summary
2025-11-21 22:45:01,323 DEBUG   HandlerThread:3574980 [handler.py:handle_request():158] handle_request: shutdown
2025-11-21 22:45:01,323 INFO    HandlerThread:3574980 [handler.py:finish():882] shutting down handler
2025-11-21 22:45:02,321 INFO    WriterThread:3574980 [datastore.py:close():296] close: /date/liuxin/code/dp-fpl/wandb/offline-run-20251121_224457-gsr7pgsa/run-gsr7pgsa.wandb
2025-11-21 22:45:02,321 INFO    SenderThread:3574980 [sender.py:finish():1615] shutting down sender
